O,D,Ton
157,89,6
157,91,2
157,92,11
157,94,10
157,96,11
157,97,65
157,98,3
157,99,3
157,102,4
157,103,2
157,104,2
157,106,2
157,108,2
157,109,2
157,110,1
157,111,2
157,112,2
157,114,3
157,115,2
157,117,1
157,118,3
157,119,2
157,124,1
157,125,1
157,126,3
157,127,7
157,128,6
157,129,1
157,130,3
157,131,4
157,132,1
157,133,1
157,134,4
157,135,3
157,136,1
157,137,1
157,139,2
157,140,21
157,141,29
157,142,27
157,143,2
157,144,18
157,145,79
157,146,10
157,147,1
157,148,7
157,149,2
157,151,4
157,152,91
157,153,1
157,155,122
157,156,24
157,158,15
157,159,30
157,160,22
157,161,1
157,162,19
157,163,9
157,165,1
157,166,2
157,167,4
157,168,4
157,169,13
157,170,16
157,171,3
157,173,1
157,175,16
157,176,1
157,179,4
157,180,7
157,181,1
157,182,20
157,183,17
157,184,1
157,185,1
157,186,1
157,187,1
157,188,10
157,189,2
157,192,2
157,193,2
157,194,23
158,2,2
158,3,2
158,4,1
158,5,4
158,7,3
158,8,3
158,9,10
158,11,6
158,12,9
158,17,2
158,18,4
158,19,4
158,21,7
158,22,1
158,23,5
158,24,1
158,25,11
158,26,4
158,27,4
158,29,4
158,31,1
158,32,3
158,33,4
158,34,5
158,35,3
158,36,10
158,37,2
158,38,2
158,39,1
158,43,1
158,44,2
158,45,4
158,46,2
158,47,1
158,49,10
158,50,1
158,51,8
158,52,4
158,53,8
158,54,1
158,55,1
158,58,4
158,59,2
158,61,3
158,63,2
158,65,4
158,66,1
158,69,1
158,71,6
158,72,2
158,73,4
158,74,7
158,75,7
158,76,4
158,77,6
158,78,35
158,79,6
158,80,121
158,81,20
158,82,18
158,84,6
158,85,8
158,86,6
158,87,1
158,88,5
158,89,9
158,91,1
158,92,4
158,93,2
158,94,14
158,95,3
158,96,23
158,97,62
158,98,3
158,102,3
158,104,1
158,105,4
158,106,3
158,107,8
158,109,3
158,110,3
158,111,10
158,112,1
158,113,2
158,114,4
158,115,3
158,116,2
158,117,1
158,118,5
158,119,3
158,120,2
158,121,6
158,123,2
158,124,3
158,126,4
158,127,12
158,128,7
158,129,2
158,130,12
158,131,8
158,132,12
158,133,2
158,134,12
158,135,3
158,137,1
158,138,3
158,140,32
158,141,36
158,142,28
158,143,3
158,144,21
158,145,122
158,146,14
158,147,6
158,148,5
158,149,2
158,150,11
158,151,9
158,152,85
158,153,3
158,154,1
158,155,91
158,156,22
158,157,15
158,159,20
158,160,17
158,161,7
158,162,18
158,163,2
158,164,3
158,166,2
158,167,1
158,168,3
158,169,4
158,170,19
158,171,2
158,172,4
158,173,4
158,174,5
158,175,22
158,176,6
158,177,5
158,179,5
158,180,32
158,181,3
158,182,8
158,183,4
158,185,1
158,186,11
158,187,2
158,188,6
158,189,2
158,191,1
158,192,6
158,193,1
158,194,15
159,1,3
159,5,2
159,6,2
159,9,2
159,11,2
159,12,5
159,13,2
159,14,1
159,16,1
159,18,1
159,23,3
159,24,1
159,25,7
159,26,1
159,27,3
159,28,1
159,29,1
159,30,3
159,31,5
159,32,1
159,33,2
159,34,8
159,35,5
159,36,2
159,38,1
159,39,1
159,40,2
159,43,1
159,44,3
159,45,1
159,46,1
159,47,2
159,49,1
159,51,2
159,52,3
159,53,3
159,54,6
159,55,5
159,56,1
159,58,4
159,60,7
159,62,4
159,63,3
159,64,3
159,65,3
159,68,10
159,70,3
159,71,2
159,73,4
159,74,1
159,76,5
159,77,6
159,78,7
159,79,1
159,80,39
159,81,5
159,82,4
159,84,2
159,85,5
159,89,22
159,91,2
159,92,9
159,93,2
159,94,9
159,96,7
159,97,23
159,99,1
159,101,12
159,102,9
159,103,1
159,104,2
159,105,1
159,106,4
159,107,3
159,110,1
159,111,17
159,113,1
159,114,3
159,117,3
159,119,1
159,120,3
159,125,1
159,126,3
159,127,10
159,128,4
159,130,1
159,131,8
159,132,2
159,133,1
159,135,8
159,136,9
159,137,7
159,139,1
159,140,53
159,141,6
159,142,8
159,143,1
159,144,13
159,145,141
159,146,31
159,147,5
159,148,23
159,149,87
159,150,9
159,151,40
159,152,92
159,153,80
159,154,5
159,155,46
159,156,3
159,158,10
159,161,1
159,162,20
159,163,7
159,164,13
159,165,4
159,166,19
159,167,6
159,168,2
159,169,7
159,170,21
159,171,4
159,173,2
159,175,9
159,176,2
159,179,8
159,180,23
159,181,23
159,182,24
159,183,15
159,185,1
159,186,1
159,187,1
159,188,6
159,190,5
159,191,1
159,192,2
159,194,1
160,1,2
160,2,3
160,4,3
160,5,2
160,6,1
160,8,2
160,9,3
160,11,1
160,12,15
160,13,2
160,14,1
160,15,3
160,16,1
160,17,3
160,18,2
160,19,3
160,21,5
160,23,4
160,25,4
160,27,1
160,29,1
160,30,1
160,31,6
160,32,1
160,34,3
160,35,3
160,36,4
160,38,1
160,44,1
160,48,1
160,49,16
160,51,2
160,52,8
160,53,8
160,55,4
160,60,1
160,61,1
160,63,5
160,65,2
160,66,3
160,67,1
160,68,5
160,69,1
160,70,1
160,72,4
160,73,5
160,74,4
160,75,9
160,76,6
160,77,4
160,78,9
160,80,101
160,81,12
160,82,28
160,83,4
160,84,2
160,85,4
160,86,4
160,87,2
160,88,2
160,89,6
160,91,1
160,92,2
160,93,2
160,94,9
160,95,5
160,96,30
160,97,69
160,98,6
160,99,5
160,101,3
160,102,2
160,104,6
160,106,1
160,107,5
160,109,1
160,110,6
160,111,10
160,112,2
160,114,2
160,115,3
160,116,2
160,118,2
160,119,1
160,120,1
160,121,7
160,122,2
160,123,1
160,124,6
160,126,10
160,127,4
160,128,6
160,130,9
160,131,8
160,132,5
160,134,4
160,135,3
160,136,2
160,137,2
160,138,3
160,140,25
160,141,34
160,142,15
160,143,4
160,144,44
160,145,118
160,146,11
160,147,5
160,148,10
160,149,6
160,150,1
160,151,4
160,152,84
160,153,8
160,154,10
160,155,96
160,156,16
160,157,7
160,158,29
160,159,18
160,161,4
160,162,21
160,163,11
160,164,7
160,165,3
160,166,10
160,167,1
160,168,3
160,169,14
160,170,22
160,171,7
160,172,1
160,174,4
160,175,15
160,176,2
160,177,5
160,179,9
160,180,13
160,181,7
160,182,12
160,183,8
160,186,3
160,187,2
160,188,10
160,190,2
160,191,1
160,192,8
160,193,8
160,194,13
161,1,1
161,2,1
161,4,1
161,7,3
161,8,1
161,11,4
161,12,14
161,14,1
161,15,2
161,17,3
161,19,1
161,20,1
161,21,3
161,22,1
161,23,5
161,25,5
161,26,1
161,27,1
161,28,2
161,29,2
161,30,1
161,31,7
161,32,10
161,34,18
161,35,7
161,36,6
161,37,2
161,43,2
161,45,1
161,49,24
161,51,12
161,52,19
161,61,1
161,62,6
161,64,5
161,65,2
161,66,1
161,69,1
161,70,5
161,72,2
161,73,2
161,74,8
161,76,2
161,77,7
161,78,25
161,79,5
161,80,139
161,81,18
161,82,33
161,83,3
161,84,1
161,87,1
161,88,3
161,89,1
161,90,1
161,92,2
161,94,7
161,95,2
161,96,9
161,97,33
161,98,4
161,100,1
161,101,4
161,102,1
161,103,1
161,104,1
161,106,1
161,107,5
161,108,3
161,109,1
161,110,2
161,111,7
161,113,1
161,114,5
161,115,3
161,116,4
161,117,5
161,118,6
161,119,7
161,120,4
161,121,2
161,122,3
161,123,1
161,126,8
161,127,4
161,128,1
161,130,12
161,131,15
161,132,8
161,133,2
161,134,3
161,135,1
161,136,1
161,138,2
161,139,2
161,140,48
161,141,65
161,142,51
161,143,9
161,144,62
161,145,313
161,146,9
161,147,13
161,148,5
161,149,2
161,151,4
161,152,175
161,153,12
161,154,3
161,155,124
161,156,21
161,157,8
161,158,3
161,159,37
161,160,4
161,162,52
161,163,3
161,164,6
161,165,4
161,166,6
161,167,4
161,168,4
161,169,2
161,170,14
161,171,7
161,173,6
161,175,7
161,177,3
161,179,12
161,180,8
161,181,4
161,182,6
161,183,3
161,184,1
161,186,2
161,187,2
161,188,2
161,191,4
161,192,5
161,193,2
161,194,4
162,5,4
162,8,5
162,9,2
162,10,1
162,12,4
162,20,1
162,21,2
162,23,1
162,24,1
162,25,1
162,27,1
162,29,1
162,30,1
162,31,3
162,32,4
162,33,3
162,34,1
162,35,1
162,39,1
162,43,2
162,45,1
162,49,5
162,51,4
162,52,2
162,54,2
162,55,1
162,60,3
162,61,5
162,62,3
162,65,3
162,69,1
162,71,1
162,72,4
162,77,3
162,78,8
162,80,46
162,81,1
162,82,4
162,84,1
162,87,1
162,91,1
162,94,4
162,96,1
162,97,5
162,101,1
162,102,3
162,103,3
162,107,1
162,111,2
162,114,1
162,120,1
162,126,3
162,128,1
162,131,5
162,132,1
162,133,1
162,135,4
162,136,2
162,140,10
162,141,29
162,142,6
162,144,19
162,145,278
162,146,18
162,147,14
162,148,9
162,149,3
162,150,5
162,151,2
162,152,145
162,153,10
162,154,1
162,155,41
162,156,15
162,158,5
162,159,46
162,164,2
162,167,3
162,169,2
162,170,10
162,171,2
162,175,4
162,177,2
162,178,1
162,179,6
162,180,4
162,181,2
162,182,4
162,183,1
162,187,1
162,188,1
162,191,1
162,192,1
162,193,1
163,7,1
163,8,4
163,12,2
163,13,2
163,14,1
163,15,1
163,17,1
163,22,4
163,26,3
163,27,1
163,31,3
163,32,1
163,34,4
163,36,4
163,44,4
163,45,1
163,47,1
163,49,5
163,51,2
163,52,16
163,53,3
163,54,1
163,60,1
163,64,1
163,65,2
163,66,1
163,67,1
163,70,1
163,72,8
163,73,2
163,74,7
163,76,4
163,78,4
163,79,3
163,80,76
163,81,3
163,82,19
163,83,2
163,86,1
163,87,1
163,90,1
163,91,1
163,92,1
163,93,4
163,94,5
163,95,1
163,96,2
163,97,8
163,99,1
163,101,1
163,102,1
163,106,1
163,107,2
163,108,3
163,109,2
163,110,3
163,111,1
163,112,3
163,115,1
163,117,1
163,119,2
163,120,1
163,121,2
163,123,1
163,125,1
163,126,14
163,128,2
163,130,3
163,131,2
163,132,4
163,140,29
163,141,36
163,142,8
163,143,2
163,144,33
163,145,422
163,146,20
163,147,5
163,148,18
163,149,2
163,152,284
163,153,19
163,155,87
163,156,25
163,158,10
163,159,30
163,162,78
163,164,7
163,165,3
163,166,6
163,167,2
163,168,1
163,170,6
163,171,1
163,173,2
163,177,5
163,179,6
163,180,3
163,181,5
163,182,11
163,185,1
163,186,3
163,187,1
163,191,1
163,193,2
164,1,1
164,8,12
164,9,1
164,12,5
164,15,1
164,16,1
164,17,1
164,21,3
164,23,2
164,24,1
164,25,3
164,26,1
164,27,4
164,30,1
164,31,2
164,32,1
164,34,1
164,35,1
164,36,2
164,38,2
164,42,1
164,43,3
164,44,1
164,46,1
164,47,1
164,48,1
164,49,16
164,52,21
164,60,1
164,63,2
164,70,3
164,71,3
164,72,7
164,73,8
164,74,12
164,75,6
164,76,5
164,77,5
164,78,20
164,79,6
164,80,74
164,81,8
164,82,29
164,83,2
164,84,1
164,87,1
164,88,1
164,89,2
164,92,1
164,93,3
164,94,8
164,97,5
164,99,1
164,101,3
164,102,1
164,104,1
164,105,1
164,106,4
164,107,8
164,108,2
164,109,4
164,111,6
164,113,1
164,115,3
164,116,5
164,117,2
164,118,5
164,121,1
164,123,2
164,124,3
164,126,4
164,127,1
164,129,3
164,130,3
164,131,7
164,132,1
164,135,3
164,136,3
164,137,1
164,140,45
164,141,57
164,142,23
164,143,2
164,144,46
164,145,447
164,146,23
164,147,7
164,148,24
164,149,6
164,151,5
164,152,290
164,153,36
164,154,3
164,155,96
164,156,30
164,159,91
164,162,93
164,163,6
164,165,14
164,166,1
164,167,9
164,170,15
164,171,3
164,172,3
164,176,4
164,177,6
164,179,13
164,180,6
164,181,2
164,182,8
164,184,1
164,191,3
164,192,2
164,193,2
165,2,1
165,4,1
165,8,7
165,9,2
165,12,10
165,13,3
165,17,2
165,18,1
165,21,1
165,22,1
165,23,2
165,25,1
165,27,1
165,28,1
165,29,1
165,31,8
165,32,6
165,33,3
165,34,15
165,35,4
165,36,5
165,37,2
165,38,2
165,39,5
165,40,1
165,41,1
165,42,5
165,43,1
165,44,2
165,45,2
165,47,1
165,49,25
165,50,1
165,51,4
165,52,11
165,53,1
165,55,2
165,56,1
165,58,4
165,59,2
165,61,1
165,63,1
165,64,4
165,65,4
165,67,1
165,68,8
165,69,10
165,70,1
165,71,4
165,72,6
165,73,4
165,74,10
165,75,5
165,76,4
165,77,7
165,78,23
165,79,2
165,80,84
165,81,8
165,82,24
165,83,5
165,84,3
165,85,1
165,87,2
165,88,2
165,89,2
165,91,1
165,92,1
165,93,8
165,94,16
165,95,1
165,96,7
165,97,25
165,99,2
165,100,4
165,101,7
165,102,6
165,104,2
165,105,2
165,107,10
165,108,7
165,111,5
165,112,3
165,113,1
165,114,2
165,115,6
165,116,3
165,117,2
165,118,4
165,119,2
165,120,3
165,121,3
165,123,1
165,124,1
165,125,1
165,126,5
165,127,2
165,128,2
165,129,1
165,130,3
165,131,11
165,132,4
165,135,2
165,136,2
165,137,7
165,140,45
165,141,61
165,142,12
165,143,2
165,144,39
165,145,481
165,146,22
165,147,8
165,148,22
165,149,28
165,150,5
165,151,12
165,152,333
165,153,32
165,154,3
165,155,136
165,156,28
165,158,7
165,159,100
165,160,3
165,162,82
165,163,8
165,164,17
165,166,12
165,167,16
165,168,2
165,169,1
165,170,22
165,171,5
165,172,1
165,173,2
165,175,8
165,176,4
165,177,4
165,179,12
165,180,20
165,181,11
165,182,11
165,183,6
165,184,2
165,186,5
165,188,4
165,190,3
165,191,3
165,192,4
165,193,4
166,1,2
166,5,1
166,7,2
166,8,7
166,12,11
166,14,2
166,16,5
166,17,1
166,18,2
166,19,3
166,22,5
166,25,3
166,27,1
166,29,1
166,31,6
166,32,9
166,33,5
166,34,11
166,36,8
166,37,1
166,38,1
166,43,1
166,44,4
166,47,1
166,49,20
166,51,3
166,52,19
166,53,2
166,55,2
166,56,1
166,58,1
166,60,1
166,61,1
166,66,4
166,68,1
166,69,1
166,71,1
166,72,3
166,73,2
166,74,18
166,75,8
166,76,5
166,77,7
166,78,32
166,79,4
166,80,74
166,81,10
166,82,22
166,83,2
166,84,1
166,87,3
166,89,4
166,90,2
166,92,1
166,93,3
166,94,20
166,96,1
166,97,19
166,98,1
166,99,3
166,100,1
166,101,6
166,102,5
166,104,3
166,105,2
166,106,4
166,107,9
166,108,3
166,110,6
166,111,10
166,112,3
166,113,4
166,114,2
166,115,4
166,116,11
166,118,6
166,119,2
166,120,1
166,121,7
166,126,4
166,127,9
166,128,5
166,130,4
166,131,8
166,132,1
166,134,1
166,135,4
166,137,2
166,140,31
166,141,79
166,142,10
166,143,2
166,144,45
166,145,464
166,146,27
166,147,4
166,148,23
166,149,17
166,150,10
166,151,2
166,152,359
166,153,30
166,154,5
166,155,97
166,156,24
166,157,3
166,158,3
166,159,48
166,160,2
166,161,5
166,162,88
166,163,12
166,164,7
166,165,17
166,167,9
166,168,3
166,169,2
166,170,13
166,171,4
166,175,1
166,176,1
166,177,2
166,178,1
166,179,32
166,180,19
166,181,15
166,182,16
166,185,4
166,186,11
166,187,3
166,188,2
166,191,4
166,192,4
166,193,8
167,4,3
167,5,2
167,8,4
167,9,1
167,12,8
167,14,1
167,15,6
167,19,2
167,21,4
167,22,1
167,23,6
167,25,1
167,26,4
167,31,3
167,32,6
167,33,1
167,34,7
167,35,3
167,36,2
167,37,1
167,38,2
167,41,1
167,42,2
167,45,2
167,47,1
167,49,5
167,51,4
167,52,6
167,53,1
167,55,5
167,56,3
167,57,3
167,58,2
167,61,2
167,64,2
167,65,1
167,66,3
167,67,1
167,68,2
167,69,1
167,70,1
167,71,1
167,72,9
167,73,3
167,74,11
167,75,2
167,76,6
167,77,5
167,78,19
167,79,15
167,80,57
167,81,15
167,82,16
167,88,2
167,94,24
167,95,1
167,96,3
167,97,8
167,99,1
167,101,6
167,102,5
167,103,1
167,105,3
167,106,2
167,107,10
167,109,2
167,110,3
167,111,11
167,112,1
167,113,4
167,114,5
167,115,5
167,116,2
167,117,1
167,118,1
167,119,3
167,120,1
167,121,1
167,122,2
167,124,3
167,126,6
167,127,2
167,128,3
167,129,3
167,130,6
167,131,15
167,135,5
167,136,3
167,137,2
167,139,1
167,140,39
167,141,49
167,142,17
167,143,1
167,144,26
167,145,319
167,146,7
167,147,7
167,148,17
167,149,18
167,150,8
167,151,2
167,152,232
167,153,14
167,154,4
167,155,93
167,156,16
167,157,1
167,159,42
167,160,2
167,162,48
167,163,17
167,164,4
167,165,3
167,166,9
167,168,7
167,169,6
167,170,29
167,171,3
167,175,2
167,176,1
167,177,3
167,178,1
167,179,27
167,180,22
167,181,23
167,182,6
167,184,2
167,185,1
167,186,2
167,187,2
167,188,1
167,191,4
167,192,4
167,193,10
168,1,1
168,5,1
168,7,1
168,8,4
168,9,2
168,10,2
168,11,1
168,12,10
168,14,1
168,15,3
168,16,1
168,17,1
168,19,2
168,21,9
168,22,5
168,23,1
168,24,1
168,26,1
168,27,2
168,29,9
168,31,7
168,32,11
168,33,1
168,34,13
168,35,1
168,36,11
168,38,1
168,41,2
168,44,1
168,45,1
168,46,1
168,48,1
168,49,11
168,51,5
168,52,14
168,53,3
168,55,1
168,60,4
168,61,1
168,62,1
168,63,3
168,65,2
168,66,1
168,68,2
168,69,1
168,70,3
168,71,4
168,72,6
168,73,4
168,74,22
168,75,4
168,76,15
168,77,10
168,78,24
168,79,8
168,80,68
168,81,22
168,82,21
168,83,5
168,84,4
168,85,1
168,86,4
168,87,3
168,88,1
168,89,4
168,94,6
168,96,5
168,97,23
168,98,2
168,101,2
168,102,3
168,104,1
168,106,1
168,107,11
168,108,3
168,109,3
168,110,17
168,111,13
168,112,4
168,113,2
168,114,5
168,115,3
168,116,5
168,118,1
168,119,3
168,120,2
168,121,5
168,122,1
168,126,6
168,127,7
168,129,7
168,130,13
168,131,7
168,132,5
168,133,4
168,134,3
168,135,5
168,137,3
168,138,2
168,140,68
168,141,44
168,142,12
168,143,5
168,144,35
168,145,283
168,146,14
168,147,5
168,148,11
168,149,11
168,150,5
168,151,3
168,152,218
168,153,13
168,154,1
168,155,103
168,156,23
168,158,2
168,159,29
168,162,60
168,163,5
168,164,8
168,166,14
168,167,19
168,169,15
168,170,31
168,171,2
168,172,1
168,173,5
168,175,3
168,176,8
168,177,1
168,178,1
168,179,27
168,180,32
168,181,31
168,182,37
168,183,9
168,184,1
168,186,7
168,187,4
168,188,2
168,190,1
168,191,4
168,192,7
168,193,12
168,194,3
169,6,3
169,8,2
169,9,1
169,10,1
169,12,4
169,13,1
169,15,2
169,17,4
169,18,1
169,19,2
169,21,2
169,25,10
169,26,1
169,27,2
169,28,4
169,29,2
169,31,6
169,32,6
169,33,1
169,34,7
169,35,6
169,36,6
169,37,1
169,38,3
169,39,1
169,40,1
169,44,4
169,45,3
169,47,3
169,48,1
169,49,5
169,51,8
169,52,1
169,53,3
169,54,5
169,55,5
169,56,1
169,58,1
169,60,1
169,61,1
169,62,1
169,64,1
169,65,2
169,67,1
169,68,2
169,69,4
169,70,1
169,71,3
169,72,5
169,73,2
169,74,15
169,75,1
169,76,6
169,77,2
169,78,24
169,79,10
169,80,52
169,81,11
169,82,9
169,83,5
169,84,4
169,85,1
169,86,1
169,88,1
169,89,3
169,90,1
169,92,2
169,94,20
169,96,2
169,97,35
169,101,10
169,102,7
169,105,3
169,106,3
169,107,8
169,108,2
169,109,5
169,110,1
169,111,10
169,112,2
169,113,3
169,114,7
169,115,6
169,116,7
169,118,10
169,119,1
169,122,1
169,126,3
169,127,10
169,128,3
169,129,3
169,130,10
169,131,6
169,132,2
169,135,9
169,136,2
169,137,7
169,138,2
169,139,1
169,140,42
169,141,25
169,142,13
169,143,13
169,144,34
169,145,150
169,146,13
169,147,8
169,148,16
169,149,14
169,150,4
169,151,5
169,152,131
169,153,9
169,154,2
169,155,85
169,156,25
169,157,1
169,158,6
169,159,35
169,160,1
169,161,1
169,162,30
169,163,5
169,164,7
169,165,3
169,166,14
169,167,19
169,168,14
169,170,16
169,171,3
169,175,2
169,176,3
169,177,2
169,178,1
169,179,17
169,180,44
169,181,16
169,182,28
169,183,22
169,186,11
169,187,11
169,188,2
169,191,1
169,192,12
169,193,5
169,194,6
170,1,1
170,2,4
170,3,1
170,5,2
170,7,3
170,8,4
170,11,3
170,12,8
170,13,2
170,14,1
170,15,1
170,16,1
170,17,1
170,18,2
170,19,1
170,21,3
170,22,3
170,23,1
170,25,4
170,26,3
170,27,1
170,29,1
170,31,1
170,32,7
170,33,7
170,34,10
170,35,2
170,36,3
170,37,1
170,39,1
170,43,4
170,47,2
170,48,1
170,49,15
170,50,2
170,51,4
170,52,6
170,53,4
170,56,1
170,58,1
170,60,1
170,64,3
170,68,3
170,69,1
170,70,2
170,72,2
170,74,13
170,75,4
170,76,5
170,77,11
170,78,37
170,79,3
170,80,69
170,81,27
170,82,23
170,83,6
170,85,2
170,86,1
170,87,1
170,92,1
170,94,7
170,95,1
170,96,2
170,97,11
170,98,1
170,102,9
170,103,1
170,104,2
170,105,1
170,106,3
170,107,7
170,110,8
170,111,14
170,112,3
170,114,7
170,115,4
170,116,7
170,117,3
170,119,1
170,120,2
170,121,6
170,126,4
170,127,5
170,128,4
170,130,15
170,132,12
170,133,1
170,135,5
170,136,1
170,137,1
170,138,1
170,139,1
170,140,41
170,141,90
170,142,20
170,143,9
170,144,52
170,145,390
170,146,15
170,147,5
170,148,11
170,149,9
170,150,2
170,151,1
170,152,242
170,153,18
170,154,3
170,155,275
170,156,13
170,157,2
170,159,45
170,160,5
170,161,1
170,162,51
170,163,9
170,164,13
170,165,2
170,166,5
170,167,8
170,168,7
170,169,4
170,175,4
170,176,3
170,177,1
170,178,3
170,179,12
170,180,35
170,181,14
170,182,22
170,183,7
170,185,2
170,186,6
170,187,4
170,188,9
170,190,2
170,191,1
170,193,8
171,2,1
171,4,1
171,7,3
171,8,2
171,12,9
171,13,2
171,15,1
171,16,1
171,17,1
171,20,2
171,22,8
171,23,1
171,25,2
171,27,1
171,29,1
171,31,2
171,32,3
171,34,5
171,35,8
171,36,1
171,43,5
171,45,2
171,49,16
171,50,4
171,51,6
171,52,11
171,53,6
171,57,1
171,61,1
171,63,3
171,70,4
171,71,1
171,74,10
171,75,2
171,76,1
171,77,8
171,78,19
171,80,85
171,81,8
171,82,23
171,83,1
171,84,1
171,85,2
171,86,4
171,87,2
171,91,2
171,92,1
171,93,1
171,94,1
171,96,4
171,97,16
171,101,2
171,102,2
171,103,1
171,104,2
171,105,1
171,107,2
171,108,5
171,110,2
171,111,2
171,114,1
171,115,3
171,116,6
171,117,1
171,118,2
171,119,1
171,120,6
171,122,2
171,125,2
171,126,3
171,127,1
171,128,2
171,130,3
171,131,3
171,132,6
171,135,8
171,136,1
171,137,1
171,138,1
171,140,18
171,141,59
171,142,31
171,143,6
171,144,58
171,145,241
171,146,9
171,148,2
171,151,2
171,152,122
171,153,7
171,154,3
171,155,79
171,156,21
171,158,2
171,159,24
171,160,5
171,161,7
171,162,38
171,163,2
171,164,1
171,165,2
171,167,5
171,170,8
171,173,1
171,175,4
171,176,2
171,181,6
171,182,4
171,186,1
171,187,1
171,188,3
171,192,9
171,193,1
172,4,1
172,8,4
172,9,2
172,11,1
172,12,10
172,15,2
172,16,1
172,17,1
172,19,1
172,23,2
172,25,2
172,26,2
172,30,1
172,31,5
172,32,6
172,34,4
172,35,7
172,36,1
172,37,1
172,38,3
172,41,1
172,43,1
172,45,2
172,46,1
172,47,1
172,49,11
172,51,1
172,52,4
172,53,1
172,55,1
172,58,2
172,61,2
172,62,1
172,65,1
172,70,2
172,71,1
172,73,1
172,74,3
172,76,1
172,77,2
172,78,7
172,79,2
172,80,59
172,81,11
172,82,17
172,83,3
172,86,1
172,87,1
172,88,1
172,91,1
172,92,3
172,94,2
172,95,3
172,96,1
172,97,13
172,98,1
172,101,2
172,106,2
172,107,2
172,108,4
172,113,1
172,115,3
172,118,2
172,119,2
172,121,2
172,126,1
172,127,1
172,130,11
172,131,11
172,134,1
172,137,1
172,140,13
172,141,28
172,142,13
172,144,14
172,145,112
172,146,8
172,148,4
172,150,1
172,151,3
172,152,61
172,155,49
172,156,7
172,158,5
172,159,11
172,160,3
172,161,1
172,162,27
172,163,5
172,164,4
172,167,4
172,169,2
172,170,2
172,173,1
172,177,2
172,179,6
172,180,5
172,181,1
172,182,9
172,185,1
172,187,1
172,190,1
172,192,6
172,193,1
172,194,3
173,5,1
173,8,2
173,9,1
173,12,9
173,15,1
173,18,2
173,19,1
173,21,7
173,22,3
173,25,2
173,26,2
173,31,2
173,32,2
173,33,2
173,34,8
173,35,3
173,36,8
173,38,1
173,40,2
173,43,1
173,44,3
173,49,26
173,51,15
173,52,6
173,53,7
173,54,1
173,55,2
173,57,2
173,61,1
173,64,1
173,66,3
173,68,1
173,69,1
173,70,1
173,71,2
173,72,3
173,73,1
173,74,5
173,75,2
173,76,5
173,77,5
173,78,10
173,79,4
173,80,102
173,81,6
173,82,20
173,83,2
173,84,5
173,85,2
173,86,3
173,87,1
173,89,2
173,94,12
173,95,6
173,96,1
173,97,29
173,98,1
173,101,5
173,102,3
173,105,3
173,108,1
173,110,1
173,111,2
173,113,2
173,114,3
173,115,4
173,116,4
173,118,3
173,119,1
173,120,3
173,126,6
173,127,3
173,128,4
173,129,2
173,130,16
173,131,16
173,132,7
173,135,7
173,137,1
173,140,42
173,141,58
173,142,25
173,143,2
173,144,30
173,145,185
173,146,8
173,147,5
173,148,5
173,150,3
173,151,3
173,152,107
173,153,4
173,154,1
173,155,89
173,156,18
173,158,3
173,159,23
173,160,1
173,161,1
173,162,31
173,163,4
173,164,1
173,165,1
173,166,4
173,167,3
173,168,5
173,170,9
173,171,1
173,172,3
173,175,1
173,176,5
173,179,3
173,180,15
173,181,9
173,182,4
173,183,4
173,184,1
173,186,8
173,187,4
173,188,11
173,189,1
173,191,1
173,192,15
173,193,1
173,194,3
174,4,4
174,5,1
174,6,1
174,7,1
174,8,8
174,9,2
174,10,3
174,11,3
174,12,17
174,13,1
174,14,4
174,15,2
174,16,2
174,21,2
174,22,5
174,23,2
174,25,2
174,27,4
174,28,4
174,29,1
174,30,3
174,31,10
174,32,9
174,33,5
174,34,4
174,35,3
174,36,2
174,38,1
174,43,2
174,44,1
174,46,1
174,47,2
174,49,9
174,51,10
174,52,5
174,53,4
174,54,6
174,60,4
174,61,1
174,62,1
174,63,1
174,65,2
174,68,1
174,71,3
174,72,2
174,73,4
174,74,3
174,75,1
174,77,9
174,78,26
174,79,3
174,80,143
174,81,2
174,82,9
174,83,1
174,84,7
174,85,14
174,86,4
174,87,4
174,88,3
174,89,14
174,91,2
174,92,2
174,94,6
174,96,31
174,97,50
174,98,5
174,101,4
174,102,9
174,103,1
174,104,3
174,106,2
174,107,1
174,108,7
174,110,10
174,111,9
174,112,1
174,114,5
174,115,2
174,116,2
174,117,1
174,118,2
174,119,1
174,120,6
174,122,1
174,124,4
174,126,5
174,127,4
174,128,1
174,130,5
174,131,6
174,132,5
174,133,1
174,134,2
174,135,3
174,136,3
174,137,5
174,138,1
174,140,32
174,141,28
174,142,18
174,143,3
174,144,26
174,145,119
174,146,10
174,147,2
174,148,10
174,149,9
174,151,6
174,152,82
174,153,9
174,154,2
174,155,113
174,156,13
174,157,7
174,158,16
174,159,36
174,160,3
174,161,7
174,162,26
174,163,9
174,164,2
174,165,5
174,166,3
174,167,7
174,169,5
174,170,13
174,173,3
174,175,20
174,177,3
174,179,10
174,180,9
174,181,10
174,182,17
174,183,3
174,186,17
174,187,1
174,188,4
174,189,1
174,190,5
174,191,2
174,192,4
174,193,3
174,194,6
175,4,3
175,5,1
175,6,1
175,7,8
175,8,3
175,9,4
175,10,3
175,12,18
175,14,1
175,15,2
175,17,3
175,20,2
175,21,1
175,23,3
175,24,3
175,25,4
175,26,1
