O,D,Ton
164,7,10
164,8,8
164,9,1
164,10,7
164,11,25
164,12,1
164,13,16
164,14,11
164,15,64
164,16,58
164,17,9
164,18,31
164,19,19
164,20,6
164,21,174
164,22,9
164,23,11
164,24,2
164,25,38
164,26,6
164,27,4
164,28,90
164,29,26
164,30,8
164,31,1
164,32,23
164,33,20
164,34,4
164,35,3
164,36,1
164,37,3
164,38,2
164,39,11
164,40,18
164,42,15
164,43,10
164,44,17
164,45,4
164,46,14
164,47,1
164,48,20
164,49,8
164,52,18
164,53,8
164,54,34
164,55,99
164,56,83
164,57,3
164,58,13
164,59,34
164,60,1
164,62,33
164,63,70
164,64,5
164,65,17
164,66,10
164,67,223
164,68,15
164,69,13
164,70,5
164,71,29
164,72,47
164,73,42
164,74,33
164,75,14
164,76,12
164,77,1
164,78,15
164,79,16
164,81,27
164,82,59
164,83,18
164,84,21
164,85,42
164,86,8
164,87,41
164,88,18
164,89,21
164,90,38
164,91,7
164,92,31
164,93,27
164,94,3
164,95,8
164,96,12
164,97,26
164,98,28
164,99,102
164,100,21
164,101,3
164,102,2
164,103,2
164,104,9
164,105,5
164,106,17
164,107,3
164,108,1
164,109,1
164,110,20
164,111,6
164,112,4
164,113,11
164,114,11
164,115,6
164,117,6
164,118,38
164,120,1
164,121,1
164,122,3
164,123,14
164,124,8
164,125,5
164,126,3
164,127,8
164,128,8
164,129,37
164,130,7
164,131,12
164,132,4
164,133,4
164,134,1
164,135,4
164,136,1
164,137,8
164,138,3
164,140,47
164,141,7
164,143,4
164,145,2
164,146,3
164,147,1
164,149,1
164,153,1
164,154,1
164,155,5
164,157,1
164,158,2
164,160,10
164,161,7
164,162,1
164,163,12
164,165,112
164,166,95
164,167,14
164,169,15
164,170,5
164,171,19
164,172,28
164,173,4
164,174,4
164,175,53
164,176,1
164,177,3
164,179,3
164,180,3
164,181,5
164,182,4
164,183,1
164,184,2
164,185,7
164,186,1
164,187,32
164,188,4
164,189,4
164,190,3
164,191,5
164,192,15
164,193,10
164,194,13
164,195,8
164,196,24
164,197,8
164,198,20
164,199,9
165,1,6
165,2,21
165,3,13
165,4,18
165,5,139
165,6,15
165,7,8
165,8,5
165,9,2
165,10,22
165,11,41
165,12,10
165,13,15
165,14,15
165,15,42
165,16,59
165,17,6
165,18,35
165,19,23
165,21,164
165,22,2
165,23,5
165,24,5
165,25,28
165,26,14
165,27,4
165,28,116
165,29,29
165,30,8
165,31,3
165,32,30
165,33,17
165,34,2
165,36,5
165,37,5
165,38,1
165,39,9
165,40,18
165,41,5
165,42,21
165,43,7
165,44,15
165,45,3
165,46,10
165,47,4
165,48,12
165,49,4
165,51,2
165,52,17
165,53,4
165,54,25
165,55,131
165,56,126
165,57,4
165,58,25
165,59,31
165,62,32
165,63,60
165,64,8
165,65,10
165,66,9
165,67,313
165,68,28
165,69,8
165,70,23
165,71,27
165,72,54
165,73,24
165,74,21
165,75,29
165,76,21
165,77,6
165,78,6
165,79,42
165,80,1
165,81,35
165,82,33
165,83,21
165,84,65
165,85,44
165,86,8
165,87,11
165,88,10
165,89,10
165,90,31
165,91,1
165,92,12
165,93,20
165,94,10
165,95,14
165,96,10
165,97,10
165,98,32
165,99,200
165,100,33
165,101,6
165,102,6
165,103,5
165,104,2
165,105,4
165,106,6
165,107,5
165,108,1
165,109,2
165,110,33
165,111,17
165,112,8
165,113,10
165,115,1
165,116,1
165,117,3
165,118,33
165,119,1
165,121,3
165,122,9
165,123,18
165,124,6
165,125,1
165,126,9
165,128,10
165,129,33
165,130,3
165,131,5
165,132,5
165,133,12
165,134,2
165,135,3
165,137,12
165,138,2
165,140,36
165,141,10
165,143,10
165,145,5
165,146,3
165,147,2
165,148,4
165,149,3
165,151,1
165,153,2
165,154,4
165,155,14
165,158,6
165,159,3
165,160,12
165,161,3
165,162,5
165,163,7
165,164,72
165,166,99
165,167,21
165,169,18
165,170,13
165,171,24
165,172,36
165,173,5
165,174,2
165,175,51
165,176,2
165,177,8
165,178,9
165,179,1
165,180,4
165,181,8
165,182,1
165,183,2
165,184,7
165,185,1
165,187,27
165,188,1
165,189,1
165,190,1
165,191,8
165,192,19
165,193,21
165,194,8
165,195,9
165,196,11
165,197,11
165,198,14
165,199,18
166,1,1
166,2,14
166,3,6
166,4,16
166,5,93
166,6,10
166,7,4
166,8,6
166,10,6
166,11,39
166,12,3
166,13,16
166,14,16
166,15,46
166,16,42
166,17,6
166,18,47
166,19,17
166,20,6
166,21,204
166,22,2
166,23,8
166,25,37
166,26,4
166,27,2
166,28,74
166,29,21
166,30,3
166,31,1
166,32,27
166,33,21
166,34,2
166,35,2
166,36,1
166,37,3
166,39,10
166,40,19
166,42,21
166,43,23
166,44,19
166,45,1
166,46,15
166,47,3
166,48,5
166,49,5
166,51,1
166,52,21
166,53,9
166,54,34
166,55,86
166,56,97
166,57,2
166,58,15
166,59,32
166,60,1
166,62,17
166,63,60
166,64,9
166,65,9
166,66,10
166,67,270
166,68,8
166,69,6
166,70,9
166,71,28
166,72,39
166,73,43
166,74,47
166,75,21
166,76,9
166,77,2
166,78,10
166,79,10
166,81,27
166,82,24
166,83,16
166,84,35
166,85,50
166,86,5
166,87,36
166,88,2
166,89,10
166,90,39
166,91,8
166,92,38
166,93,10
166,94,8
166,95,15
166,96,10
166,97,29
166,98,35
166,99,149
166,100,39
166,101,3
166,102,1
166,103,1
166,104,2
166,105,9
166,106,19
166,107,2
166,108,4
166,109,3
166,110,25
166,111,9
166,112,7
166,113,6
166,114,2
166,115,4
166,117,7
166,118,31
166,120,4
166,122,8
166,123,26
166,124,5
166,125,3
166,126,3
166,127,1
166,128,4
166,129,25
166,130,8
166,131,6
166,132,1
166,133,1
166,134,3
166,135,5
166,136,5
166,137,23
166,138,3
166,139,1
166,140,29
166,141,4
166,143,5
166,146,3
166,148,2
166,149,3
166,150,2
166,151,5
166,152,4
166,153,1
166,155,15
166,156,1
166,157,1
166,158,4
166,160,11
166,161,4
166,162,3
166,163,12
166,164,92
166,165,107
166,167,21
166,169,16
166,170,4
166,171,11
166,172,19
166,173,3
166,174,5
166,175,70
166,176,4
166,177,8
166,178,3
166,180,5
166,181,4
166,182,6
166,183,3
166,184,4
166,185,3
166,186,3
166,187,38
166,188,4
166,189,5
166,190,1
166,192,16
166,193,17
166,194,16
166,195,6
166,196,12
166,197,16
166,198,18
166,199,12
167,1,4
167,2,22
167,3,9
167,4,11
167,5,85
167,6,14
167,7,3
167,8,5
167,9,4
167,10,17
167,11,66
167,12,5
167,13,5
167,14,9
167,15,20
167,16,17
167,17,3
167,18,11
167,19,8
167,20,1
167,21,60
167,23,8
167,24,8
167,25,33
167,26,11
167,27,2
167,28,31
167,29,8
167,30,2
167,31,1
167,32,10
167,33,1
167,34,1
167,35,1
167,36,2
167,37,3
167,38,1
167,39,7
167,40,10
167,41,1
167,42,5
167,43,5
167,44,7
167,45,1
167,46,8
167,47,1
167,48,8
167,49,2
167,52,5
167,54,4
167,55,29
167,56,50
167,58,8
167,59,11
167,60,1
167,62,6
167,63,53
167,64,7
167,65,13
167,66,9
167,67,226
167,68,10
167,69,3
167,70,5
167,71,6
167,72,12
167,73,21
167,74,8
167,75,22
167,76,15
167,78,2
167,79,12
167,80,3
167,81,8
167,82,18
167,83,15
167,84,24
167,85,12
167,86,1
167,87,3
167,89,4
167,90,6
167,92,3
167,93,3
167,94,1
167,95,1
167,96,2
167,97,4
167,98,10
167,99,114
167,100,28
167,102,1
167,103,1
167,104,5
167,105,2
167,106,5
167,107,2
167,108,1
167,110,14
167,111,8
167,112,3
167,113,10
167,115,3
167,117,2
167,118,33
167,122,6
167,123,10
167,124,5
167,125,9
167,126,8
167,127,2
167,128,21
167,129,8
167,130,4
167,132,5
167,133,5
167,135,2
167,136,6
167,137,1
167,138,3
167,139,2
167,140,38
167,141,8
167,143,1
167,145,1
167,146,6
167,147,2
167,148,3
167,150,1
167,152,1
167,153,1
167,154,2
167,155,8
167,157,1
167,159,3
167,160,9
167,161,3
167,162,7
167,163,8
167,164,2
167,165,52
167,166,9
167,169,1
167,170,3
167,171,1
167,172,12
167,173,1
167,174,1
167,175,18
167,176,2
167,177,3
167,178,3
167,180,1
167,182,1
167,183,2
167,187,9
167,189,1
167,192,1
167,193,5
167,194,3
167,195,7
167,196,3
167,197,2
167,198,9
167,199,1
168,1,5
168,2,6
168,3,8
168,4,3
168,5,51
168,6,10
168,8,2
168,9,2
168,10,10
168,11,40
168,12,4
168,13,1
168,14,5
168,15,4
168,16,19
168,17,2
168,18,9
168,19,3
168,20,1
168,21,41
168,22,8
168,23,2
168,24,3
168,25,36
168,26,2
168,27,3
168,28,29
168,29,2
168,30,2
168,31,1
168,32,10
168,33,2
168,34,5
168,35,1
168,36,3
168,37,3
168,39,16
168,40,12
168,42,10
168,43,3
168,44,6
168,45,4
168,46,12
168,47,1
168,48,14
168,49,13
168,50,2
168,52,5
168,53,1
168,55,20
168,56,35
168,57,3
168,58,4
168,59,9
168,62,7
168,63,23
168,64,4
168,65,10
168,66,13
168,67,202
168,68,9
168,70,5
168,71,5
168,72,15
168,73,16
168,74,3
168,75,5
168,76,10
168,78,4
168,79,1
168,81,6
168,82,6
168,83,5
168,84,20
168,85,1
168,86,2
168,87,1
168,88,2
168,89,2
168,90,5
168,92,3
168,93,1
168,96,1
168,97,1
168,98,2
168,99,64
168,100,21
168,101,1
168,102,8
168,104,2
168,105,3
168,106,1
168,108,2
168,109,1
168,110,11
168,111,2
168,112,13
168,113,4
168,114,4
168,117,6
168,118,22
168,121,1
168,122,3
168,123,17
168,124,10
168,125,3
168,126,7
168,127,3
168,128,3
168,129,3
168,130,3
168,132,2
168,133,2
168,135,2
168,136,2
168,137,3
168,138,2
168,140,24
168,141,2
168,143,3
168,145,5
168,146,15
168,148,1
168,149,3
168,151,1
168,152,2
168,154,4
168,155,8
168,156,1
168,157,2
168,158,4
168,159,7
168,160,8
168,161,1
168,162,2
168,163,4
168,164,1
168,165,21
168,166,7
168,167,6
168,169,7
168,170,2
168,172,8
168,173,1
168,174,5
168,175,11
168,177,1
168,180,1
168,181,3
168,182,2
168,183,1
168,186,1
168,187,7
168,190,1
168,191,2
168,192,8
168,193,2
168,194,2
168,195,7
168,196,3
168,197,2
168,198,4
168,199,2
169,6,3
169,10,1
169,15,1
169,16,1
169,17,2
169,18,1
169,21,2
169,22,1
169,25,6
169,28,1
169,33,1
169,38,1
169,39,2
169,40,1
169,41,1
169,43,2
169,44,2
169,47,1
169,49,1
169,50,1
169,56,1
169,59,1
169,63,2
169,67,6
169,71,1
169,73,2
169,74,1
169,76,2
169,80,1
169,87,1
169,90,7
169,91,1
169,92,1
169,95,1
169,97,1
169,98,1
169,99,2
169,100,3
169,105,1
169,106,1
169,109,2
169,114,2
169,118,2
169,122,1
169,123,1
169,124,1
169,125,1
169,127,3
169,128,1
169,129,5
169,131,1
169,141,1
169,146,1
169,155,1
169,162,1
169,163,3
169,165,1
169,166,1
169,172,2
169,173,2
169,174,3
169,175,12
169,177,1
169,194,1
169,195,4
169,196,2
170,1,2
170,2,30
170,3,6
170,4,7
170,5,48
170,6,12
170,7,5
170,8,5
170,10,6
170,11,41
170,12,4
170,13,11
170,14,24
170,15,6
170,16,17
170,18,20
170,19,7
170,20,2
170,21,85
170,22,3
170,23,5
170,24,7
170,25,60
170,26,14
170,27,4
170,28,51
170,29,8
170,30,2
170,32,6
170,33,1
170,34,1
170,36,3
170,37,2
170,38,2
170,39,11
170,40,4
170,41,10
170,42,9
170,43,4
170,44,11
170,45,1
170,46,9
170,48,11
170,49,1
170,52,17
170,53,1
170,54,7
170,55,62
170,56,49
170,58,8
170,59,20
170,60,1
170,62,9
170,63,41
170,64,11
170,65,10
170,67,149
170,68,1
170,69,2
170,70,2
170,71,13
170,72,23
170,73,12
170,74,8
170,75,10
170,76,11
170,77,1
170,78,11
170,80,2
170,81,26
170,82,10
170,83,25
170,84,21
170,85,17
170,86,7
170,87,3
170,88,2
170,89,2
170,90,20
170,91,5
170,92,21
170,93,9
170,94,1
170,95,3
170,96,7
170,97,4
170,98,10
170,99,96
170,100,15
170,102,8
170,103,3
170,105,3
170,106,11
170,108,2
170,109,2
170,110,10
170,111,3
170,112,8
170,113,6
170,114,3
170,115,5
170,117,2
170,118,29
170,120,2
170,122,3
170,123,12
170,124,13
170,125,5
170,126,5
170,127,2
170,128,6
170,129,40
170,130,5
170,131,4
170,132,17
170,133,2
170,134,1
170,135,6
170,136,2
170,137,8
170,138,1
170,140,28
170,141,4
170,143,6
170,145,1
170,146,3
170,148,1
170,149,2
170,150,1
170,152,2
170,153,1
170,154,2
170,155,10
170,156,3
170,158,1
170,160,10
170,162,15
170,163,7
170,164,17
170,165,99
170,166,24
170,167,11
170,169,13
170,171,17
170,172,44
170,173,4
170,174,7
170,175,40
170,176,10
170,177,8
170,178,4
170,179,3
170,180,5
170,181,14
170,182,1
170,183,4
170,184,1
170,185,3
170,187,15
170,188,1
170,189,4
170,190,2
170,192,13
170,193,4
170,194,11
170,195,6
170,196,4
170,197,2
170,198,11
170,199,3
171,2,7
171,3,1
171,4,4
171,5,43
171,6,4
171,9,4
171,11,18
171,14,5
171,15,10
171,16,6
171,17,1
171,18,10
171,19,1
171,20,3
171,21,32
171,23,1
171,24,2
171,25,9
171,26,4
171,28,23
171,29,9
171,31,1
171,32,1
171,33,4
171,36,1
171,39,2
171,40,7
171,42,6
171,43,4
171,46,3
171,47,1
171,48,4
171,49,2
171,52,5
171,55,28
171,56,41
171,57,1
171,58,1
171,59,5
171,62,3
171,63,17
171,64,1
171,65,4
171,66,4
171,67,64
171,68,6
171,70,2
171,71,12
171,72,5
171,73,1
171,74,2
171,75,1
171,76,4
171,79,7
171,81,4
171,82,7
171,83,5
171,84,15
171,85,11
171,86,1
171,87,4
171,88,2
171,89,1
171,90,7
171,91,3
171,92,4
171,93,3
171,94,1
171,95,1
171,96,1
171,98,4
171,99,45
171,100,7
171,104,3
171,105,2
171,106,6
171,108,2
171,110,10
171,111,1
171,112,6
171,113,6
171,114,6
171,115,1
171,118,16
171,120,1
171,122,1
171,123,7
171,124,1
171,125,3
171,126,2
171,128,1
171,129,9
171,130,2
171,132,1
171,135,1
171,137,4
171,138,3
171,139,2
171,140,9
171,141,6
171,143,2
171,145,1
171,146,4
171,150,1
171,152,1
171,154,1
171,155,2
171,158,1
171,159,1
171,160,3
171,161,2
171,162,3
171,163,1
171,164,9
171,165,17
171,166,15
171,167,6
171,169,8
171,170,3
171,172,13
171,174,3
171,175,12
171,177,2
171,178,4
171,180,2
171,181,3
171,189,1
171,192,9
171,193,4
171,194,5
171,195,1
171,196,7
171,197,2
171,198,1
171,199,1
172,1,4
172,2,7
172,3,5
172,4,1
172,5,52
172,6,12
172,7,1
172,8,7
172,9,5
172,10,8
172,11,23
172,12,3
172,13,9
172,14,6
172,15,19
172,16,12
172,17,3
172,18,13
172,19,9
172,21,46
172,22,8
172,23,2
172,24,5
172,25,27
172,26,7
172,27,9
172,28,33
172,29,8
172,30,7
172,31,1
172,32,10
172,33,9
172,34,1
172,36,2
172,38,3
172,39,6
172,40,1
172,41,1
172,42,14
172,43,15
172,44,10
172,45,3
172,46,8
172,47,2
172,48,8
172,49,3
172,52,8
172,53,1
172,54,9
172,55,31
172,56,57
172,57,1
172,58,6
172,59,22
172,62,9
172,63,31
172,65,11
172,66,9
172,67,186
172,68,8
172,69,3
172,70,9
172,71,7
172,72,14
172,73,11
172,74,15
172,75,11
172,76,10
172,77,3
172,78,8
172,79,7
172,80,3
172,81,13
172,82,29
172,83,12
172,84,24
172,85,7
172,86,8
172,87,4
172,88,1
172,89,6
172,90,3
172,92,11
172,93,5
172,94,3
172,95,13
172,96,2
172,97,5
172,98,16
172,99,110
172,100,21
172,102,5
172,104,5
172,106,11
172,108,2
172,110,9
172,111,5
172,112,9
172,113,15
172,114,5
172,117,4
172,118,15
172,122,3
172,123,16
172,124,8
172,125,4
172,126,6
172,127,2
172,128,10
172,129,22
172,130,3
172,131,2
172,132,7
172,133,4
172,135,4
172,136,6
172,137,9
172,140,37
172,141,6
172,143,2
172,145,1
172,147,2
172,154,3
172,155,8
172,156,8
172,157,2
172,158,3
172,159,1
172,160,9
172,161,3
172,162,13
172,163,5
172,164,21
172,165,53
172,166,11
172,167,18
172,169,7
172,170,11
172,171,19
172,173,7
172,174,2
172,175,38
172,176,8
172,177,9
172,178,6
172,179,1
172,180,7
172,181,4
172,182,3
172,183,2
172,184,3
172,187,12
172,188,1
172,189,2
172,191,2
172,192,11
172,193,2
172,194,4
172,195,9
172,196,11
172,197,5
172,198,5
172,199,3
173,1,2
173,2,6
173,3,2
173,4,5
173,5,47
173,6,1
173,8,1
173,10,9
173,11,23
173,12,2
173,13,2
173,14,3
173,15,14
173,16,9
173,18,12
173,19,2
173,21,43
173,22,3
173,23,2
173,24,1
173,25,21
173,26,8
173,27,1
173,28,25
173,29,4
173,31,8
173,32,7
173,33,3
173,34,1
173,35,1
173,38,2
173,39,4
173,40,3
173,42,1
173,43,7
173,44,8
173,45,1
173,46,8
173,47,1
173,48,4
173,49,1
173,52,3
173,53,4
173,54,3
173,55,23
173,56,45
173,58,5
173,59,4
173,62,13
173,63,24
173,64,2
173,65,15
173,66,1
173,67,90
173,68,12
173,69,8
173,70,3
173,71,2
173,72,10
173,73,15
173,74,4
173,75,9
173,76,4
173,77,1
173,78,8
173,79,1
173,80,2
173,81,7
173,82,29
173,83,5
173,84,15
173,85,5
173,86,5
173,87,1
173,90,9
173,91,2
173,92,4
173,93,6
173,94,1
173,95,2
173,96,1
173,97,2
173,98,5
173,99,76
173,100,16
173,102,5
173,103,1
173,105,2
173,106,8
173,107,2
173,110,3
173,111,4
173,112,1
173,113,6
173,115,4
173,117,2
173,118,8
173,122,1
173,123,10
173,124,4
173,126,6
173,127,2
173,128,2
173,129,6
173,131,1
173,132,4
173,133,5
173,136,3
173,137,3
173,139,1
173,140,16
173,141,4
173,145,2
173,146,1
173,149,1
173,154,1
173,155,4
173,157,1
173,160,2
173,161,1
173,162,12
173,163,8
173,164,9
173,165,25
173,166,4
173,167,14
173,168,1
173,169,7
173,170,3
173,171,8
173,172,42
173,175,1
173,177,1
173,178,2
173,180,4
173,181,2
173,183,1
173,184,1
173,187,5
173,188,1
173,191,2
173,192,1
173,193,3
173,194,4
173,195,2
173,196,1
173,197,2
173,198,4
173,199,1
174,2,3
174,3,8
174,4,2
174,5,35
174,6,2
174,8,1
174,10,2
174,11,6
174,13,9
174,14,5
174,15,5
174,16,11
174,17,1
174,18,3
174,19,3
174,20,1
174,21,26
174,23,3
174,25,10
174,26,4
174,27,4
174,28,26
174,29,7
174,32,9
174,33,1
174,35,1
174,37,1
174,38,1
174,39,9
174,40,1
174,41,4
174,42,1
174,43,2
174,44,6
174,46,3
174,48,6
174,49,8
174,52,2
174,53,3
174,54,7
174,55,24
174,56,34
174,57,1
174,58,4
174,59,3
174,62,7
174,63,19
174,64,8
174,65,8
174,66,2
174,67,59
174,68,8
174,69,1
174,70,1
174,71,7
174,72,12
174,73,7
174,74,5
174,75,3
174,76,4
174,78,18
174,79,6
174,81,19
174,82,10
174,83,8
174,84,15
174,85,4
174,86,6
174,87,1
174,90,4
174,92,2
174,93,6
174,94,2
174,95,2
174,97,6
174,98,5
174,99,49
174,100,5
174,101,4
174,102,4
174,105,4
174,106,5
174,110,3
174,111,4
174,112,8
174,113,1
174,114,3
174,117,2
174,118,6
174,121,1
174,122,3
174,123,6
174,124,7
174,125,2
174,126,2
174,127,5
174,129,6
174,130,2
174,131,2
174,132,2
174,133,1
174,134,3
174,140,20
174,141,3
174,145,1
174,146,2
174,150,1
174,155,2
174,160,10
174,161,4
174,162,3
174,163,2
174,164,4
174,165,12
174,166,1
174,167,4
174,169,6
174,171,3
174,172,2
174,175,15
174,176,1
174,177,3
174,178,5
174,179,1
174,180,1
174,181,6
174,182,4
174,183,3
174,187,5
174,188,1
174,189,2
174,192,3
174,194,2
174,195,2
174,196,3
174,197,6
174,198,4
174,199,2
175,1,5
175,2,4
175,3,4
175,4,4
175,5,63
175,6,7
175,7,3
175,8,1
175,10,4
175,11,24
175,12,2
175,13,10
175,14,12
175,15,14
175,16,27
175,17,7
175,18,26
175,19,13
175,21,58
175,22,1
175,23,5
175,24,2
175,25,13
175,26,4
175,27,2
175,28,51
175,29,9
175,30,4
175,31,1
175,32,7
175,33,8
175,37,2
175,38,3
175,39,13
175,40,9
175,42,6
175,43,1
175,44,4
175,46,5
175,47,1
175,48,7
175,49,2
175,52,14
175,54,10
175,55,31
175,56,53
175,57,2
175,58,7
175,59,11
175,60,1
175,61,2
175,62,7
175,63,24
175,64,7
175,65,7
175,66,2
175,67,108
175,68,10
175,69,6
175,70,7
175,71,12
175,72,15
175,73,9
175,74,3
175,75,9
175,76,11
175,78,12
175,79,2
175,81,27
175,82,14
175,83,17
175,84,18
175,85,4
175,87,5
175,88,1
175,89,9
175,90,5
175,91,2
175,92,9
175,93,4
175,94,2
175,96,2
175,97,7
175,98,9
175,99,52
175,100,15
175,101,1
175,103,4
175,104,4
175,106,3
175,107,2
175,108,1
175,110,19
175,111,7
175,112,4
175,113,8
175,114,3
175,115,2
175,118,12
175,119,2
175,121,2
175,122,3
175,123,15
175,124,4
175,125,4
175,126,1
175,127,6
175,128,3
175,129,14
175,130,6
175,131,5
175,132,4
175,133,4
175,135,4
175,136,1
175,140,28
175,141,2
175,143,1
175,145,1
175,146,4
175,148,1
175,149,3
175,153,4
175,154,4
175,155,4
175,160,8
175,162,2
175,163,2
175,164,3
175,165,51
175,166,22
175,167,7
175,169,8
175,170,1
175,171,2
175,172,10
175,173,5
175,174,3
175,177,4
175,178,4
175,180,3
175,181,13
175,183,2
175,184,2
175,186,1
175,187,20
175,188,1
175,191,2
175,192,2
175,194,1
175,195,2
175,196,11
175,197,3
175,198,1
175,199,3
176,1,3
176,2,10
176,3,7
176,4,6
176,5,98
176,6,8
176,7,4
176,8,8
176,9,7
176,10,3
176,11,29
176,12,5
176,13,6
176,14,5
176,15,25
176,16,16
176,17,3
176,18,16
176,19,4
176,21,46
176,22,2
176,23,1
176,24,3
176,25,16
176,26,8
176,27,9
176,28,43
176,29,2
176,30,3
176,32,4
176,33,3
176,34,2
176,35,1
176,37,1
176,38,2
176,39,6
176,40,7
176,42,12
176,43,4
176,44,4
176,45,1
176,46,9
176,48,5
176,52,4
176,53,2
176,54,3
176,55,21
176,56,59
176,57,1
176,58,6
176,59,7
176,60,1
176,62,4
176,63,26
176,64,12
176,65,15
176,66,5
176,67,184
176,68,13
176,69,2
176,70,4
176,71,8
176,72,12
176,73,5
176,74,9
176,75,7
176,76,10
176,78,4
176,79,7
176,80,2
176,81,5
176,82,5
176,83,11
176,84,26
176,85,4
176,89,1
176,90,6
176,92,5
176,96,2
176,97,2
176,98,6
176,99,88
176,100,22
176,101,5
176,102,11
176,103,1
176,105,6
176,106,6
176,108,5
176,109,3
176,110,10
176,111,4
176,112,3
176,113,4
176,114,3
176,115,6
176,117,4
176,118,23
176,123,8
176,124,3
176,125,5
176,127,7
176,128,1
176,129,4
176,132,4
176,133,4
176,135,3
176,136,3
176,137,3
176,140,25
176,141,1
176,143,2
176,145,2
176,146,3
176,147,2
176,148,1
176,149,1
176,150,1
176,151,1
176,154,2
176,155,4
176,157,1
176,160,10
176,161,2
176,162,4
176,163,8
176,164,9
176,165,28
176,166,16
176,167,9
176,169,5
176,170,2
176,171,3
176,172,12
176,173,3
176,174,4
176,175,14
176,177,5
176,178,4
176,180,3
176,181,1
176,183,1
176,184,2
176,187,5
176,192,9
176,193,1
176,194,4
176,196,4
176,197,1
176,198,2
176,199,3
177,1,3
177,2,9
177,3,4
177,4,8
177,5,51
177,6,11
177,7,2
177,8,7
177,9,3
177,10,3
177,11,39
177,12,1
177,13,5
177,14,8
177,15,14
177,16,13
177,17,4
177,18,15
177,19,3
177,21,38
177,22,2
177,23,4
177,24,2
177,25,40
177,26,4
177,27,3
177,28,41
177,29,4
177,30,1
177,32,5
177,33,1
177,34,2
177,35,1
177,38,2
177,39,6
177,40,1
177,41,3
177,42,8
177,44,9
177,46,5
177,48,7
177,49,11
177,52,6
177,53,3
177,54,11
177,55,37
177,56,36
177,57,1
177,58,5
177,59,9
177,61,1
177,62,5
177,63,22
177,64,2
177,65,3
177,66,1
177,67,159
177,68,13
177,69,6
177,70,8
177,71,9
177,72,9
177,73,11
177,74,9
177,75,4
177,76,12
177,78,12
177,79,8
177,81,15
177,82,11
177,83,10
177,84,22
177,85,2
177,86,1
177,88,4
177,89,2
177,90,5
177,91,1
177,92,8
177,93,8
177,94,1
177,96,4
177,97,7
177,98,12
177,99,103
177,100,15
177,101,1
177,104,7
177,105,4
177,106,12
177,110,11
177,111,8
177,112,2
177,113,3
177,114,3
177,115,1
177,117,4
177,118,16
177,121,2
177,122,1
177,123,10
177,124,1
177,125,6
177,126,7
177,127,5
177,128,3
177,129,10
177,130,1
177,131,2
177,132,3
177,133,6
177,134,2
177,137,2
177,140,30
177,141,7
177,143,3
177,145,1
177,146,5
177,147,1
177,149,4
177,151,1
177,152,1
177,155,9
177,156,1
177,157,2
177,160,5
177,162,11
177,163,6
177,164,5
177,165,41
177,166,4
177,167,11
177,169,12
177,170,9
177,171,5
177,172,12
177,173,5
177,175,33
177,176,3
177,178,10
177,179,3
177,180,2
177,181,2
177,183,1
177,184,5
177,187,18
177,192,7
177,193,1
177,194,2
177,195,3
177,196,3
177,197,5
177,198,5
177,199,1
178,1,1
178,2,9
178,3,11
178,4,2
178,5,101
178,6,13
178,7,4
178,8,8
178,9,6
178,10,7
178,11,34
178,12,2
178,13,15
178,14,22
178,15,11
178,16,15
178,17,6
178,18,8
178,19,6
178,21,49
178,22,4
178,23,1
178,24,4
178,25,25
178,26,2
178,27,4
178,28,32
178,29,7
178,32,11
178,33,4
178,35,3
178,39,6
178,40,5
178,41,2
178,42,10
178,43,1
178,44,2
178,46,5
178,48,4
178,49,3
178,50,1
178,52,14
178,54,11
178,55,27
178,56,47
178,57,3
178,58,3
178,59,16
178,60,1
178,61,2
178,62,15
178,63,37
178,64,7
178,65,7
178,67,158
178,68,6
178,69,4
178,70,5
178,71,12
178,72,24
178,73,7
178,74,5
178,75,8
178,76,11
178,77,2
178,78,5
178,79,8
178,81,6
178,82,8
178,83,14
178,84,40
178,85,9
178,86,1
178,87,10
178,89,4
178,90,12
178,91,1
178,92,8
178,93,2
178,95,3
178,96,3
178,97,4
178,98,8
178,99,114
178,100,18
178,101,4
178,102,2
178,103,3
178,104,13
178,105,1
178,106,6
178,107,1
178,108,3
178,110,5
178,111,2
178,112,7
178,113,8
178,114,3
178,115,4
178,117,1
178,118,22
178,119,1
178,120,1
178,121,3
178,122,6
178,123,6
178,124,6
178,125,3
178,126,3
178,127,1
178,129,20
178,130,1
178,131,1
178,132,2
178,133,2
178,134,2
178,135,7
178,137,2
178,140,22
178,141,8
178,143,9
178,145,1
178,146,3
178,148,3
178,155,4
178,156,1
178,159,1
178,160,7
178,161,3
178,162,4
178,163,5
178,164,5
178,165,49
178,166,6
178,167,13
178,169,11
178,171,5
178,172,18
178,173,7
178,174,3
178,175,18
178,176,5
178,177,2
178,179,3
178,180,8
178,181,7
178,182,13
178,183,9
178,187,9
178,188,4
178,189,1
178,191,1
178,192,8
178,193,3
178,194,2
178,195,6
178,196,6
178,197,2
178,199,3
179,1,4
179,2,10
179,3,3
179,4,2
179,5,86
179,6,1
179,7,6
179,8,3
179,9,1
179,10,2
179,11,31
179,12,4
179,13,6
179,14,2
179,15,10
179,16,19
179,18,12
179,19,4
179,21,61
179,24,1
179,25,20
179,26,4
179,28,40
179,29,4
179,30,1
179,31,2
179,32,2
179,33,10
179,35,1
179,36,4
179,39,1
